Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
10562,Exit long,2025-05-28 05:07,Exit,3309.235,3.53,11680.5229,1.04,0.01,1.06,0.01,-2.24,-0.02,1690.57,16.91
10562,Entry long,2025-05-28 05:03,Long,3308.93,3.53,11680.5229,1.04,0.01,1.06,0.01,-2.24,-0.02,1690.57,16.91
10563,Exit long,2025-05-28 05:21,Exit,3310.59,3.53,11684.0529,2.29,0.02,2.37,0.02,-1.45,-0.01,1692.86,16.93
10563,Entry long,2025-05-28 05:19,Long,3309.93,3.53,11684.0529,2.29,0.02,2.37,0.02,-1.45,-0.01,1692.86,16.93
10564,Exit long,2025-05-28 05:31,Exit,3310.805,3.53,11682.51735,4.59,0.04,4.75,0.04,-2.38,-0.02,1697.45,16.97
10564,Entry long,2025-05-28 05:28,Long,3309.495,3.53,11682.51735,4.59,0.04,4.75,0.04,-2.38,-0.02,1697.45,16.97
10565,Exit long,2025-05-28 05:43,Exit,3311.475,3.53,11688.0418,1.43,0.01,1.57,0.01,-0.21,0.00,1698.88,16.99
10565,Entry long,2025-05-28 05:42,Long,3311.06,3.53,11688.0418,1.43,0.01,1.57,0.01,-0.21,0.00,1698.88,16.99
10566,Exit long,2025-05-28 05:46,Exit,3311.705,3.53,11688.41245,1.87,0.02,3.28,0.03,-0.34,0.00,1700.75,17.01
10566,Entry long,2025-05-28 05:44,Long,3311.165,3.53,11688.41245,1.87,0.02,3.28,0.03,-0.34,0.00,1700.75,17.01
10567,Exit long,2025-05-28 05:55,Exit,3311.955,3.53,11689.0655,2.1,0.02,2.31,0.02,-3.37,-0.03,1702.85,17.03
10567,Entry long,2025-05-28 05:50,Long,3311.35,3.53,11689.0655,2.1,0.02,2.31,0.02,-3.37,-0.03,1702.85,17.03
10568,Exit long,2025-05-28 06:09,Exit,3315.63,3.53,11696.95505,7.18,0.06,7.38,0.06,-0.05,0.00,1710.04,17.10
10568,Entry long,2025-05-28 06:08,Long,3313.585,3.53,11696.95505,7.18,0.06,7.38,0.06,-0.05,0.00,1710.04,17.10
10569,Exit long,2025-05-28 06:31,Exit,3310.415,3.53,11701.29695,-15.57,-0.13,0.92,0.01,-25.56,-0.22,1694.47,16.94
10569,Entry long,2025-05-28 06:11,Long,3314.815,3.53,11701.29695,-15.57,-0.13,0.92,0.01,-25.56,-0.22,1694.47,16.94
10570,Exit long,2025-05-28 06:34,Exit,3310.055,3.53,11682.5703,1.89,0.02,2.17,0.02,-3.48,-0.03,1696.36,16.96
10570,Entry long,2025-05-28 06:32,Long,3309.51,3.53,11682.5703,1.89,0.02,2.17,0.02,-3.48,-0.03,1696.36,16.96
10571,Exit long,2025-05-28 06:45,Exit,3306.21,3.53,11677.7695,-6.88,-0.06,0.42,0.00,-17.63,-0.15,1689.47,16.89
10571,Entry long,2025-05-28 06:35,Long,3308.15,3.53,11677.7695,-6.88,-0.06,0.42,0.00,-17.63,-0.15,1689.47,16.89
10572,Exit long,2025-05-28 08:33,Exit,3303.415,3.53,11681.21125,-20.19,-0.17,2.58,0.02,-26.65,-0.23,1669.28,16.69
10572,Entry long,2025-05-28 08:05,Long,3309.125,3.53,11681.21125,-20.19,-0.17,2.58,0.02,-26.65,-0.23,1669.28,16.69
10573,Exit long,2025-05-28 11:12,Exit,3306.555,3.52,11640.4464,-1.41,-0.01,1.04,0.01,-6.51,-0.06,1667.87,16.68
10573,Entry long,2025-05-28 11:01,Long,3306.945,3.52,11640.4464,-1.41,-0.01,1.04,0.01,-6.51,-0.06,1667.87,16.68
10574,Exit long,2025-05-28 11:24,Exit,3307.415,3.52,11638.792,3.27,0.03,3.52,0.03,-3.87,-0.03,1671.15,16.71
10574,Entry long,2025-05-28 11:19,Long,3306.475,3.52,11638.792,3.27,0.03,3.52,0.03,-3.87,-0.03,1671.15,16.71
10575,Exit long,2025-05-28 11:46,Exit,3301.28,3.52,11639.0208,-18.55,-0.16,1.11,0.01,-28.51,-0.24,1652.6,16.53
10575,Entry long,2025-05-28 11:33,Long,3306.54,3.52,11639.0208,-18.55,-0.16,1.11,0.01,-28.51,-0.24,1652.6,16.53
10576,Exit long,2025-05-28 11:58,Exit,3304.775,3.52,11623.3568,9.42,0.08,13.62,0.12,-0.02,0.00,1662.01,16.62
10576,Entry long,2025-05-28 11:57,Long,3302.09,3.52,11623.3568,9.42,0.08,13.62,0.12,-0.02,0.00,1662.01,16.62
10577,Exit long,2025-05-28 12:08,Exit,3305.095,3.52,11631.7168,2.18,0.02,2.2,0.02,-1.92,-0.02,1664.2,16.64
10577,Entry long,2025-05-28 12:07,Long,3304.465,3.52,11631.7168,2.18,0.02,2.2,0.02,-1.92,-0.02,1664.2,16.64
10578,Exit long,2025-05-28 12:24,Exit,3307.48,3.52,11640.4112,1.88,0.02,2.59,0.02,-0.4,0.00,1666.08,16.66
10578,Entry long,2025-05-28 12:23,Long,3306.935,3.52,11640.4112,1.88,0.02,2.59,0.02,-0.4,0.00,1666.08,16.66
10579,Exit long,2025-05-28 12:28,Exit,3307.795,3.52,11641.1504,2.25,0.02,2.89,0.02,-1.81,-0.02,1668.33,16.68
10579,Entry long,2025-05-28 12:27,Long,3307.145,3.52,11641.1504,2.25,0.02,2.89,0.02,-1.81,-0.02,1668.33,16.68
10580,Exit long,2025-05-28 12:37,Exit,3309.42,3.52,11644.776,4.35,0.04,5.09,0.04,-1.9,-0.02,1672.68,16.73
10580,Entry long,2025-05-28 12:34,Long,3308.175,3.52,11644.776,4.35,0.04,5.09,0.04,-1.9,-0.02,1672.68,16.73
10581,Exit long,2025-05-28 12:50,Exit,3312.035,3.52,11656.832,1.5,0.01,1.55,0.01,-0.76,-0.01,1674.17,16.74
10581,Entry long,2025-05-28 12:49,Long,3311.6,3.52,11656.832,1.5,0.01,1.55,0.01,-0.76,-0.01,1674.17,16.74
10582,Exit long,2025-05-28 12:59,Exit,3311.44,3.52,11657.5536,-1.32,-0.01,1.2,0.01,-4.51,-0.04,1672.85,16.73
10582,Entry long,2025-05-28 12:51,Long,3311.805,3.52,11657.5536,-1.32,-0.01,1.2,0.01,-4.51,-0.04,1672.85,16.73
10583,Exit long,2025-05-28 13:02,Exit,3312.39,3.52,11653.664,5.91,0.05,7.16,0.06,-1.9,-0.02,1678.77,16.79
10583,Entry long,2025-05-28 13:00,Long,3310.7,3.52,11653.664,5.91,0.05,7.16,0.06,-1.9,-0.02,1678.77,16.79
10584,Exit long,2025-05-28 13:11,Exit,3311.81,3.52,11650.7248,6.81,0.06,8.73,0.07,-3.47,-0.03,1685.58,16.86
10584,Entry long,2025-05-28 13:06,Long,3309.865,3.52,11650.7248,6.81,0.06,8.73,0.07,-3.47,-0.03,1685.58,16.86
10585,Exit long,2025-05-28 13:32,Exit,3320.645,3.51,11652.9543,2.47,0.02,4.26,0.04,-4.91,-0.04,1688.05,16.88
10585,Entry long,2025-05-28 13:27,Long,3319.93,3.51,11652.9543,2.47,0.02,4.26,0.04,-4.91,-0.04,1688.05,16.88
10586,Exit long,2025-05-28 13:34,Exit,3320.785,3.52,11678.3568,10.77,0.09,11.19,0.10,-0.77,-0.01,1698.83,16.99
10586,Entry long,2025-05-28 13:33,Long,3317.715,3.52,11678.3568,10.77,0.09,11.19,0.10,-0.77,-0.01,1698.83,16.99
10587,Exit long,2025-05-28 13:40,Exit,3320.395,3.52,11685.344,2.41,0.02,2.43,0.02,-6.18,-0.05,1701.24,17.01
10587,Entry long,2025-05-28 13:36,Long,3319.7,3.52,11685.344,2.41,0.02,2.43,0.02,-6.18,-0.05,1701.24,17.01
10588,Exit long,2025-05-28 14:03,Exit,3318.48,3.52,11691.8384,-10.82,-0.09,3.26,0.03,-17.86,-0.15,1690.41,16.90
10588,Entry long,2025-05-28 13:50,Long,3321.545,3.52,11691.8384,-10.82,-0.09,3.26,0.03,-17.86,-0.15,1690.41,16.90
10589,Exit long,2025-05-28 14:05,Exit,3318.055,3.52,11677.688,1.83,0.02,2.73,0.02,-0.02,0.00,1692.24,16.92
10589,Entry long,2025-05-28 14:04,Long,3317.525,3.52,11677.688,1.83,0.02,2.73,0.02,-0.02,0.00,1692.24,16.92
10590,Exit long,2025-05-28 14:15,Exit,3317.53,3.52,11677.3712,0.3,0.00,2.76,0.02,-5.32,-0.05,1692.54,16.93
10590,Entry long,2025-05-28 14:07,Long,3317.435,3.52,11677.3712,0.3,0.00,2.76,0.02,-5.32,-0.05,1692.54,16.93
10591,Exit long,2025-05-28 14:18,Exit,3318.73,3.52,11671.2112,10.68,0.09,11.04,0.09,-0.37,0.00,1703.23,17.03
10591,Entry long,2025-05-28 14:17,Long,3315.685,3.52,11671.2112,10.68,0.09,11.04,0.09,-0.37,0.00,1703.23,17.03
10592,Exit long,2025-05-28 14:31,Exit,3322.21,3.52,11692.4192,1.72,0.01,4.07,0.03,-1.16,-0.01,1704.95,17.05
10592,Entry long,2025-05-28 14:30,Long,3321.71,3.52,11692.4192,1.72,0.01,4.07,0.03,-1.16,-0.01,1704.95,17.05
10593,Exit long,2025-05-28 14:45,Exit,3321.755,3.52,11691.9264,0.62,0.01,1.97,0.02,-2.11,-0.02,1705.57,17.06
10593,Entry long,2025-05-28 14:36,Long,3321.57,3.52,11691.9264,0.62,0.01,1.97,0.02,-2.11,-0.02,1705.57,17.06
10594,Exit long,2025-05-28 14:50,Exit,3321.535,3.52,11691.2048,0.56,0.00,1.44,0.01,-0.79,-0.01,1706.13,17.06
10594,Entry long,2025-05-28 14:49,Long,3321.365,3.52,11691.2048,0.56,0.00,1.44,0.01,-0.79,-0.01,1706.13,17.06
10595,Exit long,2025-05-28 14:54,Exit,3322.135,3.52,11690.2368,3.64,0.03,4.36,0.04,-3.34,-0.03,1709.77,17.10
10595,Entry long,2025-05-28 14:51,Long,3321.09,3.52,11690.2368,3.64,0.03,4.36,0.04,-3.34,-0.03,1709.77,17.10
10596,Exit long,2025-05-28 15:13,Exit,3322.085,3.52,11694.2848,-0.58,0.00,2.08,0.02,-4,-0.03,1709.19,17.09
10596,Entry long,2025-05-28 15:01,Long,3322.24,3.52,11694.2848,-0.58,0.00,2.08,0.02,-4,-0.03,1709.19,17.09
10597,Exit long,2025-05-28 15:26,Exit,3324.565,3.52,11699.8464,2.59,0.02,2.6,0.02,-0.4,0.00,1711.78,17.12
10597,Entry long,2025-05-28 15:24,Long,3323.82,3.52,11699.8464,2.59,0.02,2.6,0.02,-0.4,0.00,1711.78,17.12
10598,Exit long,2025-05-28 15:35,Exit,3324.67,3.52,11701.272,1.53,0.01,1.55,0.01,-3.89,-0.03,1713.31,17.13
10598,Entry long,2025-05-28 15:30,Long,3324.225,3.52,11701.272,1.53,0.01,1.55,0.01,-3.89,-0.03,1713.31,17.13
10599,Exit long,2025-05-28 15:53,Exit,3320.125,3.52,11698.72,-11.92,-0.10,2.15,0.02,-18.64,-0.16,1701.4,17.01
10599,Entry long,2025-05-28 15:36,Long,3323.5,3.52,11698.72,-11.92,-0.10,2.15,0.02,-18.64,-0.16,1701.4,17.01
10600,Exit long,2025-05-28 16:26,Exit,3314.69,3.52,11684.64,-16.97,-0.15,2.55,0.02,-26.68,-0.23,1684.43,16.84
10600,Entry long,2025-05-28 15:58,Long,3319.5,3.52,11684.64,-16.97,-0.15,2.55,0.02,-26.68,-0.23,1684.43,16.84
10601,Exit long,2025-05-28 23:27,Exit,3296.31,3.54,11673.1854,-4.28,-0.04,0.25,0.00,-10.51,-0.09,1680.15,16.80
10601,Entry long,2025-05-28 23:17,Long,3297.51,3.54,11673.1854,-4.28,-0.04,0.25,0.00,-10.51,-0.09,1680.15,16.80
10602,Exit long,2025-05-28 23:36,Exit,3298.03,3.54,11671.8933,3.1,0.03,3.12,0.03,-0.02,0.00,1683.24,16.83
10602,Entry long,2025-05-28 23:35,Long,3297.145,3.54,11671.8933,3.1,0.03,3.12,0.03,-0.02,0.00,1683.24,16.83
10603,Exit long,2025-05-28 23:48,Exit,3299.765,3.54,11680.3539,0.78,0.01,1.26,0.01,-3.95,-0.03,1684.02,16.84
10603,Entry long,2025-05-28 23:45,Long,3299.535,3.54,11680.3539,0.78,0.01,1.26,0.01,-3.95,-0.03,1684.02,16.84
10604,Exit long,2025-05-28 23:50,Exit,3300.2,3.54,11681.0619,1.61,0.01,2.07,0.02,-0.94,-0.01,1685.63,16.86
10604,Entry long,2025-05-28 23:49,Long,3299.735,3.54,11681.0619,1.61,0.01,2.07,0.02,-0.94,-0.01,1685.63,16.86
10605,Exit long,2025-05-29 00:07,Exit,3301.785,3.53,11653.99495,1.27,0.01,1.38,0.01,-2.51,-0.02,1686.9,16.87
10605,Entry long,2025-05-29 00:02,Long,3301.415,3.53,11653.99495,1.27,0.01,1.38,0.01,-2.51,-0.02,1686.9,16.87
10606,Exit long,2025-05-29 00:12,Exit,3302.12,3.54,11686.1595,3.31,0.03,3.66,0.03,-0.04,0.00,1690.21,16.90
10606,Entry long,2025-05-29 00:11,Long,3301.175,3.54,11686.1595,3.31,0.03,3.66,0.03,-0.04,0.00,1690.21,16.90
10607,Exit long,2025-05-29 00:18,Exit,3301.455,3.54,11684.9913,2.12,0.02,2.42,0.02,-4.83,-0.04,1692.34,16.92
10607,Entry long,2025-05-29 00:15,Long,3300.845,3.54,11684.9913,2.12,0.02,2.42,0.02,-4.83,-0.04,1692.34,16.92
10608,Exit long,2025-05-29 00:20,Exit,3301.26,3.54,11685.9117,0.51,0.00,0.87,0.01,-1.03,-0.01,1692.85,16.93
10608,Entry long,2025-05-29 00:19,Long,3301.105,3.54,11685.9117,0.51,0.00,0.87,0.01,-1.03,-0.01,1692.85,16.93
10609,Exit long,2025-05-29 00:30,Exit,3302.28,3.54,11687.7702,2.27,0.02,2.97,0.03,-0.02,0.00,1695.12,16.95
10609,Entry long,2025-05-29 00:29,Long,3301.63,3.54,11687.7702,2.27,0.02,2.97,0.03,-0.02,0.00,1695.12,16.95
10610,Exit long,2025-05-29 00:33,Exit,3302.685,3.54,11689.8234,1.65,0.01,3.01,0.03,-1.08,-0.01,1696.76,16.97
10610,Entry long,2025-05-29 00:31,Long,3302.21,3.54,11689.8234,1.65,0.01,3.01,0.03,-1.08,-0.01,1696.76,16.97
10611,Exit long,2025-05-29 00:49,Exit,3297.915,3.54,11685.6816,-11.1,-0.09,1.29,0.01,-22.36,-0.19,1685.66,16.86
10611,Entry long,2025-05-29 00:35,Long,3301.04,3.54,11685.6816,-11.1,-0.09,1.29,0.01,-22.36,-0.19,1685.66,16.86
10612,Exit long,2025-05-29 07:43,Exit,3264.5,3.58,11681.003,5.87,0.05,5.94,0.05,-0.43,0.00,1691.54,16.92
10612,Entry long,2025-05-29 07:41,Long,3262.85,3.58,11681.003,5.87,0.05,5.94,0.05,-0.43,0.00,1691.54,16.92
10613,Exit long,2025-05-29 07:49,Exit,3264.645,3.58,11686.5341,0.86,0.01,1.38,0.01,-2.51,-0.02,1692.39,16.92
10613,Entry long,2025-05-29 07:47,Long,3264.395,3.58,11686.5341,0.86,0.01,1.38,0.01,-2.51,-0.02,1692.39,16.92
10614,Exit long,2025-05-29 07:59,Exit,3265.38,3.58,11684.6546,5.37,0.05,6.21,0.05,-8.5,-0.07,1697.76,16.98
10614,Entry long,2025-05-29 07:55,Long,3263.87,3.58,11684.6546,5.37,0.05,6.21,0.05,-8.5,-0.07,1697.76,16.98
10615,Exit long,2025-05-29 08:07,Exit,3265.125,3.58,11686.3372,2.77,0.02,3.94,0.03,-6.61,-0.06,1700.54,17.01
10615,Entry long,2025-05-29 08:01,Long,3264.34,3.58,11686.3372,2.77,0.02,3.94,0.03,-6.61,-0.06,1700.54,17.01
10616,Exit long,2025-05-29 08:29,Exit,3271.385,3.57,11672.56125,6.25,0.05,8.73,0.07,-0.45,0.00,1706.79,17.07
10616,Entry long,2025-05-29 08:22,Long,3269.625,3.57,11672.56125,6.25,0.05,8.73,0.07,-0.45,0.00,1706.79,17.07
10617,Exit long,2025-05-29 08:34,Exit,3271.045,3.57,11674.614,2.98,0.03,3.18,0.03,-7.3,-0.06,1709.77,17.10
10617,Entry long,2025-05-29 08:30,Long,3270.2,3.57,11674.614,2.98,0.03,3.18,0.03,-7.3,-0.06,1709.77,17.10
10618,Exit long,2025-05-29 08:38,Exit,3270.73,3.58,11706.3315,2.85,0.02,3.76,0.03,-2.24,-0.02,1712.61,17.13
10618,Entry long,2025-05-29 08:37,Long,3269.925,3.58,11706.3315,2.85,0.02,3.76,0.03,-2.24,-0.02,1712.61,17.13
10619,Exit long,2025-05-29 08:48,Exit,3271.56,3.58,11710.5917,1.56,0.01,1.68,0.01,-4.65,-0.04,1714.17,17.14
10619,Entry long,2025-05-29 08:43,Long,3271.115,3.58,11710.5917,1.56,0.01,1.68,0.01,-4.65,-0.04,1714.17,17.14
10620,Exit long,2025-05-29 09:04,Exit,3275.44,3.57,11689.7508,3.53,0.03,5.37,0.05,-1.05,-0.01,1717.71,17.18
10620,Entry long,2025-05-29 08:59,Long,3274.44,3.57,11689.7508,3.53,0.03,5.37,0.05,-1.05,-0.01,1717.71,17.18
10621,Exit long,2025-05-29 09:07,Exit,3275.335,3.57,11690.5362,2.37,0.02,4.28,0.04,-1.3,-0.01,1720.08,17.20
10621,Entry long,2025-05-29 09:06,Long,3274.66,3.57,11690.5362,2.37,0.02,4.28,0.04,-1.3,-0.01,1720.08,17.20
10622,Exit long,2025-05-29 09:34,Exit,3275.305,3.57,11699.4255,-6.62,-0.06,1.73,0.01,-13.55,-0.12,1713.46,17.13
10622,Entry long,2025-05-29 09:19,Long,3277.15,3.57,11699.4255,-6.62,-0.06,1.73,0.01,-13.55,-0.12,1713.46,17.13
10623,Exit long,2025-05-29 09:44,Exit,3274.505,3.57,11684.1816,5.77,0.05,6.09,0.05,-1.73,-0.01,1719.22,17.19
10623,Entry long,2025-05-29 09:37,Long,3272.88,3.57,11684.1816,5.77,0.05,6.09,0.05,-1.73,-0.01,1719.22,17.19
10624,Exit long,2025-05-29 09:50,Exit,3273.745,3.58,11718.5572,1.41,0.01,2.65,0.02,-1.59,-0.01,1720.64,17.21
10624,Entry long,2025-05-29 09:47,Long,3273.34,3.58,11718.5572,1.41,0.01,2.65,0.02,-1.59,-0.01,1720.64,17.21
10625,Exit long,2025-05-29 09:59,Exit,3274.095,3.58,11718.235,2.99,0.03,3.78,0.03,-1.43,-0.01,1723.63,17.24
10625,Entry long,2025-05-29 09:56,Long,3273.25,3.58,11718.235,2.99,0.03,3.78,0.03,-1.43,-0.01,1723.63,17.24
10626,Exit long,2025-05-29 10:10,Exit,3273.57,3.58,11720.562,-1.22,-0.01,1.45,0.01,-6.98,-0.06,1722.41,17.22
10626,Entry long,2025-05-29 10:01,Long,3273.9,3.58,11720.562,-1.22,-0.01,1.45,0.01,-6.98,-0.06,1722.41,17.22
10627,Exit long,2025-05-29 10:35,Exit,3270.12,3.58,11717.2684,-10.27,-0.09,3.31,0.03,-15.23,-0.13,1712.13,17.12
10627,Entry long,2025-05-29 10:17,Long,3272.98,3.58,11717.2684,-10.27,-0.09,3.31,0.03,-15.23,-0.13,1712.13,17.12
10628,Exit long,2025-05-29 11:47,Exit,3270.9,3.57,11683.19985,-6.12,-0.05,0.71,0.01,-16.12,-0.14,1706.01,17.06
10628,Entry long,2025-05-29 11:38,Long,3272.605,3.57,11683.19985,-6.12,-0.05,0.71,0.01,-16.12,-0.14,1706.01,17.06
10629,Exit long,2025-05-29 12:14,Exit,3272.705,3.57,11687.3589,-3.84,-0.03,0.11,0.00,-10.09,-0.09,1702.17,17.02
10629,Entry long,2025-05-29 12:04,Long,3273.77,3.57,11687.3589,-3.84,-0.03,0.11,0.00,-10.09,-0.09,1702.17,17.02
10630,Exit long,2025-05-29 12:54,Exit,3280.175,3.56,11672.1542,5.23,0.04,6.34,0.05,-1.39,-0.01,1707.41,17.07
10630,Entry long,2025-05-29 12:53,Long,3278.695,3.56,11672.1542,5.23,0.04,6.34,0.05,-1.39,-0.01,1707.41,17.07
10631,Exit long,2025-05-29 13:11,Exit,3278.96,3.56,11677.334,-4.27,-0.04,1.58,0.01,-12.21,-0.10,1703.13,17.03
10631,Entry long,2025-05-29 13:01,Long,3280.15,3.56,11677.334,-4.27,-0.04,1.58,0.01,-12.21,-0.10,1703.13,17.03
10632,Exit long,2025-05-29 13:34,Exit,3286.9,3.56,11697.3234,4.01,0.03,4.68,0.04,-0.02,0.00,1707.14,17.07
10632,Entry long,2025-05-29 13:33,Long,3285.765,3.56,11697.3234,4.01,0.03,4.68,0.04,-0.02,0.00,1707.14,17.07
10633,Exit long,2025-05-29 13:43,Exit,3285.76,3.56,11698.3914,-1.12,-0.01,2.55,0.02,-6.32,-0.05,1706.02,17.06
10633,Entry long,2025-05-29 13:35,Long,3286.065,3.56,11698.3914,-1.12,-0.01,2.55,0.02,-6.32,-0.05,1706.02,17.06
10634,Exit long,2025-05-29 13:57,Exit,3283.93,3.56,11693.7634,-3.01,-0.03,1.9,0.02,-11.48,-0.10,1703.01,17.03
10634,Entry long,2025-05-29 13:44,Long,3284.765,3.56,11693.7634,-3.01,-0.03,1.9,0.02,-11.48,-0.10,1703.01,17.03
10635,Exit long,2025-05-29 14:15,Exit,3280.52,3.56,11683.0656,-4.45,-0.04,1.5,0.01,-12.34,-0.11,1698.56,16.99
10635,Entry long,2025-05-29 14:02,Long,3281.76,3.56,11683.0656,-4.45,-0.04,1.5,0.01,-12.34,-0.11,1698.56,16.99
10636,Exit long,2025-05-29 14:20,Exit,3280.275,3.56,11676.3372,1.41,0.01,1.99,0.02,-0.59,-0.01,1699.97,17.00
10636,Entry long,2025-05-29 14:19,Long,3279.87,3.56,11676.3372,1.41,0.01,1.99,0.02,-0.59,-0.01,1699.97,17.00
10637,Exit long,2025-05-29 14:25,Exit,3280.34,3.56,11677.5476,0.43,0.00,1,0.01,-0.96,-0.01,1700.39,17.00
10637,Entry long,2025-05-29 14:24,Long,3280.21,3.56,11677.5476,0.43,0.00,1,0.01,-0.96,-0.01,1700.39,17.00
10638,Exit long,2025-05-29 14:33,Exit,3281.47,3.56,11679.8616,2.14,0.02,2.99,0.03,-0.04,0.00,1702.53,17.03
10638,Entry long,2025-05-29 14:32,Long,3280.86,3.56,11679.8616,2.14,0.02,2.99,0.03,-0.04,0.00,1702.53,17.03
10639,Exit long,2025-05-29 14:58,Exit,3278.7,3.56,11680.3066,-8.17,-0.07,1.66,0.01,-16.59,-0.14,1694.36,16.94
10639,Entry long,2025-05-29 14:34,Long,3280.985,3.56,11680.3066,-8.17,-0.07,1.66,0.01,-16.59,-0.14,1694.36,16.94
10640,Exit long,2025-05-29 15:13,Exit,3282.395,3.56,11683.4216,1.87,0.02,3.35,0.03,-0.52,0.00,1696.23,16.96
10640,Entry long,2025-05-29 15:12,Long,3281.86,3.56,11683.4216,1.87,0.02,3.35,0.03,-0.52,0.00,1696.23,16.96
10641,Exit long,2025-05-29 15:24,Exit,3281.48,3.56,11683.742,-1.71,-0.01,0.89,0.01,-7.97,-0.07,1694.52,16.95
10641,Entry long,2025-05-29 15:14,Long,3281.95,3.56,11683.742,-1.71,-0.01,0.89,0.01,-7.97,-0.07,1694.52,16.95
10642,Exit long,2025-05-29 15:28,Exit,3281.29,3.56,11678.2596,3.1,0.03,3.86,0.03,-0.5,0.00,1697.62,16.98
10642,Entry long,2025-05-29 15:27,Long,3280.41,3.56,11678.2596,3.1,0.03,3.86,0.03,-0.5,0.00,1697.62,16.98
10643,Exit long,2025-05-29 16:05,Exit,3298.675,3.54,11671.8579,5.42,0.05,6.23,0.05,-1.17,-0.01,1703.03,17.03
10643,Entry long,2025-05-29 16:03,Long,3297.135,3.54,11671.8579,5.42,0.05,6.23,0.05,-1.17,-0.01,1703.03,17.03
10644,Exit long,2025-05-29 16:08,Exit,3298.38,3.54,11672.6898,3.54,0.03,3.98,0.03,-0.46,0.00,1706.57,17.07
10644,Entry long,2025-05-29 16:07,Long,3297.37,3.54,11672.6898,3.54,0.03,3.98,0.03,-0.46,0.00,1706.57,17.07
10645,Exit long,2025-05-29 16:10,Exit,3298.22,3.54,11675.4333,0.23,0.00,0.89,0.01,-2.64,-0.02,1706.8,17.07
10645,Entry long,2025-05-29 16:09,Long,3298.145,3.54,11675.4333,0.23,0.00,0.89,0.01,-2.64,-0.02,1706.8,17.07
10646,Exit long,2025-05-29 16:20,Exit,3296.985,3.55,11706.0895,-1.83,-0.02,0.71,0.01,-7.21,-0.06,1704.97,17.05
10646,Entry long,2025-05-29 16:11,Long,3297.49,3.55,11706.0895,-1.83,-0.02,0.71,0.01,-7.21,-0.06,1704.97,17.05
10647,Exit long,2025-05-29 16:34,Exit,3298.71,3.54,11672.5836,4.81,0.04,5.12,0.04,-4.18,-0.04,1709.79,17.10
10647,Entry long,2025-05-29 16:29,Long,3297.34,3.54,11672.5836,4.81,0.04,5.12,0.04,-4.18,-0.04,1709.79,17.10
10648,Exit long,2025-05-29 16:36,Exit,3298.92,3.55,11706.622,4.51,0.04,8.4,0.07,-0.67,-0.01,1714.3,17.14
10648,Entry long,2025-05-29 16:35,Long,3297.64,3.55,11706.622,4.51,0.04,8.4,0.07,-0.67,-0.01,1714.3,17.14
10649,Exit long,2025-05-29 16:46,Exit,3297.91,3.55,11703.23175,4.31,0.04,5.25,0.04,-2.02,-0.02,1718.61,17.19
10649,Entry long,2025-05-29 16:38,Long,3296.685,3.55,11703.23175,4.31,0.04,5.25,0.04,-2.02,-0.02,1718.61,17.19
10650,Exit long,2025-05-29 16:52,Exit,3297.475,3.55,11700.3385,5.66,0.05,5.68,0.05,-1.33,-0.01,1724.27,17.24
10650,Entry long,2025-05-29 16:48,Long,3295.87,3.55,11700.3385,5.66,0.05,5.68,0.05,-1.33,-0.01,1724.27,17.24
10651,Exit long,2025-05-29 17:14,Exit,3301.35,3.55,11718.7275,1.03,0.01,4.31,0.04,-7.24,-0.06,1725.3,17.25
10651,Entry long,2025-05-29 17:06,Long,3301.05,3.55,11718.7275,1.03,0.01,4.31,0.04,-7.24,-0.06,1725.3,17.25
10652,Exit long,2025-05-29 17:33,Exit,3301.155,3.55,11725.224,-6.16,-0.05,0.12,0.00,-14.96,-0.13,1719.14,17.19
10652,Entry long,2025-05-29 17:24,Long,3302.88,3.55,11725.224,-6.16,-0.05,0.12,0.00,-14.96,-0.13,1719.14,17.19
10653,Exit long,2025-05-29 17:59,Exit,3309.595,3.54,11714.1786,1.75,0.01,5.56,0.05,-4.05,-0.03,1720.9,17.21
10653,Entry long,2025-05-29 17:56,Long,3309.09,3.54,11714.1786,1.75,0.01,5.56,0.05,-4.05,-0.03,1720.9,17.21
10654,Exit long,2025-05-29 18:15,Exit,3313.8,3.53,11692.1719,5.51,0.05,6.67,0.06,-8.54,-0.07,1726.4,17.26
10654,Entry long,2025-05-29 18:09,Long,3312.23,3.53,11692.1719,5.51,0.05,6.67,0.06,-8.54,-0.07,1726.4,17.26
10655,Exit long,2025-05-29 18:26,Exit,3314.18,3.54,11725.2588,6.9,0.06,9.36,0.08,-7.96,-0.07,1733.31,17.33
10655,Entry long,2025-05-29 18:20,Long,3312.22,3.54,11725.2588,6.9,0.06,9.36,0.08,-7.96,-0.07,1733.31,17.33
10656,Exit long,2025-05-29 18:41,Exit,3314.07,3.54,11727.489,4.28,0.04,4.3,0.04,-8.43,-0.07,1737.59,17.38
10656,Entry long,2025-05-29 18:34,Long,3312.85,3.54,11727.489,4.28,0.04,4.3,0.04,-8.43,-0.07,1737.59,17.38
10657,Exit long,2025-05-29 18:46,Exit,3312.335,3.54,11722.1436,3.49,0.03,4.19,0.04,-3.56,-0.03,1741.08,17.41
